X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
7.2,45.82,St. Oyen (Buthier),Aosta,Valle d'Aosta,45.820000000000000,7.200000000000000,5,,,,,,x,x,x,x,x,10,10,1975-1989,20.480000000000000,0.452000000000000,46.094999999999999,20.478999999999999,./0.png
7.32,45.82,Valpelline (Buthier),Aosta,Valle d'Aosta,45.820000000000000,7.320000000000000,8,,x,x,,x,x,x,x,x,x,5,19,1929-1991,26.520000000000000,0.330000000000000,67.087999999999994,26.518999999999998,./0.png
7.14,45.71,Avise,Aosta,Valle d'Aosta,45.710000000000001,7.140000000000000,5,,,,,,x,x,x,x,x,6,6,1985-1991,13.529999999999999,0.542000000000000,30.449999999999999,13.528000000000000,./0.png
7.17,45.7,Arvier,Aosta,Valle d'Aosta,45.700000000000003,7.170000000000000,6,,x,,,,x,x,x,x,x,5,16,1955-1972,16.840000000000000,0.414000000000000,37.920000000000002,16.838999999999999,./0.png
7.24,45.7,Aymavilles,Aosta,Valle d'Aosta,45.700000000000003,7.240000000000000,7,,x,x,,,x,x,x,x,x,5,21,1958-1972,23.910000000000000,0.331000000000000,60.436000000000000,23.905000000000001,./0.png
7.32,45.73,Aosta,Aosta,Valle d'Aosta,45.729999999999997,7.320000000000000,8,,x,x,,x,x,x,x,x,x,6,43,1934-1991,26.820000000000000,0.305000000000000,70.299999999999997,26.821999999999999,./0.png
7.45,45.74,Saint - Marcel,Aosta,Valle d'Aosta,45.740000000000002,7.450000000000000,5,,,,,,x,x,x,x,x,19,19,1929-1963,21.579999999999998,0.498000000000000,48.573999999999998,21.579999999999998,./0.png
7.47,45.75,Nus - C.le,Aosta,Valle d'Aosta,45.750000000000000,7.470000000000000,6,,,,,x,x,x,x,x,x,5,17,1964-1988,21.899999999999999,0.389000000000000,51.109000000000002,21.899000000000001,./0.png
7.32,45.63,Sanfront,Aosta,Valle d'Aosta,45.630000000000003,7.320000000000000,8,,x,x,,x,x,x,x,x,x,9,28,1961-1991,45.250000000000000,0.433000000000000,99.256000000000000,45.253999999999998,./0.png
7.39,45.6,Lillaz (Grand'Eyvia),Aosta,Valle d'Aosta,45.600000000000001,7.390000000000000,9,,x,x,x,x,x,x,x,x,x,5,48,1929-1991,34.859999999999999,0.475000000000000,72.227999999999994,34.862000000000002,./0.png
8.44,45.13,Casale Monferrato - Ist. Piopp.,Alessandria,Piemonte,45.130000000000003,8.440000000000000,8,,x,x,,x,x,x,x,x,x,6,23,1952-1988,39.189999999999998,0.297000000000000,103.859999999999999,39.185000000000002,./0.png
8.57,44.98,San Salvatore Monferrato,Alessandria,Piemonte,44.979999999999997,8.570000000000000,6,,,,,x,x,x,x,x,x,5,9,1956-1968,37.240000000000002,0.229000000000000,108.372000000000000,37.238999999999997,./0.png
8.59,44.92,Alessandria - Aereoporto,Alessandria,Piemonte,44.920000000000002,8.590000000000000,8,,x,,x,x,x,x,x,x,x,7,35,1933-1985,35.240000000000002,0.241000000000000,100.152000000000001,35.235999999999997,./0.png
8.32,44.77,Nizza Monferrato,Alessandria,Piemonte,44.770000000000003,8.320000000000000,8,,x,,x,x,x,x,x,x,x,5,24,1931-1973,35.170000000000002,0.330000000000000,89.055999999999997,35.173999999999999,./0.png
8.47,44.68,Acqui Terme (Bormida),Alessandria,Piemonte,44.680000000000000,8.470000000000002,9,,x,x,x,x,x,x,x,x,x,5,43,1936-1991,38.579999999999998,0.424000000000000,85.712000000000003,38.578000000000003,./0.png
8.87,44.9,Tortona,Alessandria,Piemonte,44.899999999999999,8.869999999999999,8,,,x,x,x,x,x,x,x,x,5,36,1943-1991,45.530000000000001,0.361000000000000,110.475999999999999,45.527000000000001,./0.png
8.99,44.97,Villa Morini,Alessandria,Piemonte,44.969999999999999,8.990000000000000,6,,,,,x,x,x,x,x,x,5,5,1955-1959,47.430000000000000,0.237000000000000,136.580000000000013,47.433999999999997,./0.png
8.87,44.73,Stazzano,Alessandria,Piemonte,44.729999999999997,8.869999999999999,7,,,x,,x,x,x,x,x,x,7,20,1928-1989,49.009999999999998,0.532000000000000,93.724000000000004,49.006999999999998,./0.png
8.8,44.68,Gavi Centrale,Alessandria,Piemonte,44.680000000000000,8.800000000000002,8,,x,,x,x,x,x,x,x,x,7,32,1932-1968,55.369999999999997,0.403000000000000,126.688000000000002,55.366999999999997,./0.png
8.02,45.08,Cocconato,Asti,Piemonte,45.079999999999998,8.020000000000000,7,,,,x,x,x,x,x,x,x,5,18,1940-1973,38.359999999999999,0.372000000000000,91.584000000000003,38.363000000000000,./0.png
7.95,45.03,Castelnuovo - Colle don Bosco,Asti,Piemonte,45.030000000000001,7.950000000000000,7,,,x,,x,x,x,x,x,x,5,6,1986-1991,32.409999999999997,0.378000000000000,76.784000000000006,32.414000000000001,./0.png
8.27,45.05,Moncalvo,Asti,Piemonte,45.049999999999997,8.270000000000000,8,,x,x,,x,x,x,x,x,x,8,19,1953-1988,33.380000000000003,0.349000000000000,82.260000000000005,33.478000000000002,./0.png
8.2,44.97,Castell'Alfero (Versa),Asti,Piemonte,44.969999999999999,8.199999999999999,6,,,,,x,x,x,x,x,x,6,15,1927-1991,28.050000000000001,0.424000000000000,62.368000000000002,28.047000000000001,./0.png
8.17,44.9,Asti,Asti,Piemonte,44.899999999999999,8.170000000000000,9,,x,x,x,x,x,x,x,x,x,5,38,1933-1991,31.870000000000001,0.346000000000000,78.884000000000000,31.870999999999999,./0.png
8.07,44.88,Tigliole (Borbore),Asti,Piemonte,44.880000000000003,8.070000000000000,5,,,,,,x,x,x,x,x,7,7,1969-1981,39.920000000000002,0.171000000000000,89.852000000000004,39.918999999999997,./0.png
8.14,44.75,Castagnole Lanze (Belbo),Asti,Piemonte,44.750000000000000,8.140000000000002,7,,,x,,x,x,x,x,x,x,7,20,1928-1991,30.620000000000001,0.403000000000000,70.055999999999997,30.616000000000000,./0.png
8.32,44.77,Nizza Monferrato,Asti,Piemonte,44.770000000000003,8.320000000000000,8,,x,,x,x,x,x,x,x,x,5,24,1931-1973,35.170000000000002,0.330000000000000,89.055999999999997,35.173999999999999,./0.png
7.94,45.63,Lago Mucrone,Biella,Piemonte,45.630000000000003,7.940000000000000,6,,,,x,,x,x,x,x,x,5,12,1952-1964,58.299999999999997,0.534000000000000,111.180000000000007,58.295999999999999,./0.png
7.95,45.63,Monte Camino,Biella,Piemonte,45.630000000000003,7.950000000000000,5,,,,,,x,x,x,x,x,8,8,1954-1963,56.990000000000002,0.390000000000000,128.281000000000006,56.991999999999997,./0.png
7.97,45.63,Oropa (Cervo),Biella,Piemonte,45.630000000000003,7.970000000000000,10,x,x,x,x,x,x,x,x,x,x,5,58,1929-1991,53.729999999999997,0.524000000000000,103.915999999999997,53.729999999999997,./0.png
8.05,45.62,Tollegno (Cervo),Biella,Piemonte,45.619999999999997,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,7,37,1949-1990,51.439999999999998,0.437000000000000,112.207999999999998,51.444000000000003,./0.png
8.09,45.63,Camandona (Cervo),Biella,Piemonte,45.630000000000003,8.090000000000000,8,,x,x,,x,x,x,x,x,x,5,33,1958-1991,51.909999999999997,0.428000000000000,114.804000000000002,51.914999999999999,./0.png
8.07,45.6,Pettinengo,Biella,Piemonte,45.600000000000001,8.070000000000000,9,,x,x,x,x,x,x,x,x,x,5,21,1938-1970,54.869999999999997,0.462000000000000,115.748000000000005,54.874000000000002,./0.png
8.05,45.58,Ghemme,Biella,Piemonte,45.579999999999998,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,6,18,1956-1974,39.159999999999997,0.420000000000000,87.507999999999996,39.164000000000001,./0.png
8.05,45.57,Biella (Cervo),Biella,Piemonte,45.570000000000000,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,6,36,1945-1991,43.289999999999999,0.416000000000000,97.244000000000000,43.290999999999997,./0.png
7.99,45.5,Zubiena,Biella,Piemonte,45.500000000000000,7.990000000000000,9,,x,x,x,x,x,x,x,x,x,5,27,1955-1991,52.020000000000003,0.364000000000000,125.683999999999997,52.024000000000001,./0.png
7.45,44.35,Vignolo C.le Rocca Sparvera,Cuneo,Piemonte,44.350000000000001,7.450000000000000,8,,x,,x,x,x,x,x,x,x,5,21,1953-1974,38.530000000000001,0.438000000000000,83.995999999999995,38.524999999999999,./0.png
7.49,44.33,Borgo S. Dalmazzo (Gesso),Cuneo,Piemonte,44.329999999999998,7.490000000000000,9,,x,x,x,x,x,x,x,x,x,6,36,1951-1991,37.430000000000000,0.457000000000000,79.468000000000004,37.433000000000000,./0.png
7.4,44.23,Entracque - Diga (Gesso),Cuneo,Piemonte,44.229999999999997,7.400000000000000,6,,,,,x,x,x,x,x,x,5,14,1976-1990,22.090000000000000,0.567000000000000,40.276000000000003,22.093000000000000,./0.png
7.52,44.4,Cuneo (Stura di Demonte),Cuneo,Piemonte,44.399999999999999,7.520000000000000,9,,x,x,x,x,x,x,x,x,x,5,56,1933-1991,41.380000000000003,0.326000000000000,105.304000000000002,41.383000000000003,./0.png
7.69,44.4,Margarita,Cuneo,Piemonte,44.399999999999999,7.690000000000000,5,,,,,,x,x,x,x,x,12,12,1941-1959,29.809999999999999,0.400000000000000,67.102999999999994,29.812000000000001,./0.png
7.79,44.43,Breolungi (Pesio),Cuneo,Piemonte,44.430000000000000,7.790000000000000,9,,x,x,x,x,x,x,x,x,x,5,39,1935-1991,30.520000000000000,0.352000000000000,74.944000000000003,30.518000000000001,./0.png
7.65,44.25,Certosa Pesio (Pesio),Cuneo,Piemonte,44.250000000000000,7.650000000000000,7,,,x,,x,x,x,x,x,x,6,8,1984-1991,41.200000000000003,0.439000000000000,89.691999999999993,41.204000000000001,./0.png
8.24,44.7,S. Libera (Belbo),Cuneo,Piemonte,44.700000000000003,8.240000000000000,6,,,,,x,x,x,x,x,x,5,6,1985-1990,36.219999999999999,0.357000000000000,88.275999999999996,36.225000000000001,./0.png
8.03,44.71,Alba,Cuneo,Piemonte,44.710000000000001,8.029999999999999,9,,x,x,x,x,x,x,x,x,x,5,33,1954-1991,33.380000000000003,0.372000000000000,79.683999999999997,33.381999999999998,./0.png
8.55,45.57,Momo,Novara,Piemonte,45.570000000000000,8.550000000000002,7,,,x,x,,x,x,x,x,x,6,23,1936-1972,40.289999999999999,0.412000000000000,91.024000000000001,40.292999999999999,./0.png
8.6,45.45,Novara,Novara,Piemonte,45.450000000000003,8.600000000000000,9,,x,x,x,x,x,x,x,x,x,5,41,1933-1986,40.780000000000001,0.351000000000000,100.239999999999995,40.779000000000003,./0.png
8.57,45.83,Lesa (Erno),Novara,Piemonte,45.829999999999998,8.570000000000000,9,,x,x,x,x,x,x,x,x,x,6,25,1953-1991,50.359999999999999,0.398000000000000,115.939999999999998,50.357999999999997,./0.png
8.55,45.83,Villa Lesa,Novara,Piemonte,45.829999999999998,8.550000000000002,4,,,,,,x,x,x,,x,5,5,1933-1944,43.430000000000000,0.333000000000000,97.750000000000000,43.427999999999997,./0.png
7.6,45.15,Venaria la Mandria,Torino,Piemonte,45.149999999999999,7.600000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1954-1976,39.469999999999999,0.393000000000000,91.500000000000000,39.465000000000003,./0.png
7.57,45.08,Collegno,Torino,Piemonte,45.079999999999998,7.570000000000000,9,,x,x,x,x,x,x,x,x,x,5,29,1951-1987,33.960000000000001,0.302000000000000,89.444000000000003,33.963999999999999,./0.png
7.54,45.01,Torino - Lucento,Torino,Piemonte,45.009999999999998,7.540000000000000,5,,,,,,x,x,x,x,x,16,16,1938-1956,60.009999999999998,0.193000000000000,135.062999999999988,60.005000000000003,./0.png
7.65,45.0,Moncalieri,Torino,Piemonte,45.000000000000000,7.650000000000000,9,,x,x,x,x,x,x,x,x,x,5,38,1940-1991,32.570000000000000,0.345000000000000,80.787999999999997,32.567999999999998,./0.png
7.63,44.97,Torino - San Paolo,Torino,Piemonte,44.969999999999999,7.630000000000000,5,,,,,,x,x,x,x,x,13,13,1938-1956,47.399999999999999,0.176000000000000,106.694999999999993,47.402000000000001,./0.png
7.67,45.07,Torino - Ufficio Idrografico,Torino,Piemonte,45.070000000000000,7.670000000000000,9,,x,x,x,x,x,x,x,x,x,11,56,1927-1991,40.430000000000000,0.341000000000000,100.796000000000006,40.430000000000000,./0.png
7.7,45.05,Torino Millefonti,Torino,Piemonte,45.049999999999997,7.700000000000000,9,,x,x,x,x,x,x,x,x,x,5,24,1938-1968,39.340000000000003,0.385000000000000,92.275999999999996,39.341000000000001,./0.png
7.77,45.03,Pino Torinese - Oss. Astronomico,Torino,Piemonte,45.030000000000001,7.770000000000000,9,,x,x,x,x,x,x,x,x,x,7,41,1938-1982,33.829999999999998,0.337000000000000,84.819999999999993,33.831000000000003,./0.png
7.82,45.12,Gassino San Grato,Torino,Piemonte,45.119999999999997,7.820000000000000,5,,,,,,x,x,x,x,x,5,5,1941-1959,59.840000000000003,0.087000000000000,134.693999999999988,59.841000000000001,./0.png
7.89,45.12,Torino - Sassi,Torino,Piemonte,45.119999999999997,7.890000000000000,5,,,,,,x,x,x,x,x,14,14,1938-1956,54.829999999999998,0.175000000000000,123.421000000000006,54.832999999999998,./0.png
8.42,45.98,Candoglia (Anza),Verbania-Cusio-Ossola,Piemonte,45.979999999999997,8.420000000000000,8,,x,x,,x,x,x,x,x,x,5,19,1957-1986,61.020000000000003,0.551000000000000,113.691999999999993,61.018999999999998,./0.png
8.41,45.88,Omegna (Lago d'Orta),Verbania-Cusio-Ossola,Piemonte,45.880000000000003,8.410000000000000,7,,,x,,x,x,x,x,x,x,6,7,1984-1991,38.689999999999998,0.492000000000000,78.275999999999996,38.686000000000000,./0.png
8.5,45.87,Gignese,Verbania-Cusio-Ossola,Piemonte,45.869999999999997,8.500000000000000,6,,,x,,,x,x,x,x,x,7,31,1933-1968,49.869999999999997,0.483000000000000,102.128000000000000,49.871000000000002,./0.png
8.58,45.93,Unchio - Trobaso,Verbania-Cusio-Ossola,Piemonte,45.930000000000000,8.580000000000000,7,,,x,,x,x,x,x,x,x,9,20,1971-1991,62.469999999999999,0.451000000000000,133.807999999999993,62.472999999999999,./0.png
8.57,45.92,Pallanza,Verbania-Cusio-Ossola,Piemonte,45.920000000000002,8.570000000000000,5,,,,,,x,x,x,x,x,11,11,1953-1963,58.090000000000003,0.469000000000000,130.764000000000010,58.094999999999999,./0.png
8.37,45.33,Vercelli - Staz. Risicolt.,Vercelli,Piemonte,45.329999999999998,8.369999999999999,9,,x,x,x,x,x,x,x,x,x,12,59,1928-1991,40.950000000000003,0.319000000000000,105.299999999999997,40.950000000000003,./0.png
8.1,45.25,Casello Vianello,Vercelli,Piemonte,45.250000000000000,8.100000000000000,9,,x,x,x,x,x,x,x,x,x,7,32,1933-1970,40.399999999999999,0.322000000000000,103.396000000000001,40.402999999999999,./0.png
8.9,44.46,Genova - Bolzaneto,Genova,Liguria,44.460000000000001,8.900000000000000,10,x,x,x,x,x,x,x,x,x,x,7,17,1933-1989,76.819999999999993,0.498000000000000,154.151999999999987,76.819000000000003,./0.png
8.92,44.42,Genova - Universita',Genova,Liguria,44.420000000000002,8.920000000000000,10,x,x,x,x,x,x,x,x,x,x,15,64,1931-1998,74.189999999999998,0.458000000000000,157.271999999999991,74.191999999999993,./0.png
8.93,44.43,Genova - Castellaccio,Genova,Liguria,44.430000000000000,8.930000000000000,9,,x,x,x,x,x,x,x,x,x,9,24,1939-1972,68.129999999999995,0.461000000000000,143.764000000000010,68.131000000000000,./0.png
8.94,44.43,Comago,Genova,Liguria,44.430000000000000,8.940000000000000,5,,,,,,x,x,x,x,x,5,5,1954-1959,89.920000000000002,0.279000000000000,202.385999999999996,89.915000000000006,./0.png
8.99,44.45,S. Eusebio,Genova,Liguria,44.450000000000003,8.990000000000000,10,x,x,x,x,x,x,x,x,x,x,7,28,1939-1998,61.789999999999999,0.446000000000000,133.223999999999990,61.789999999999999,./0.png
8.97,44.43,Pontecarrega,Genova,Liguria,44.430000000000000,8.970000000000002,10,x,x,x,x,x,x,x,x,x,x,14,36,1954-1998,75.659999999999997,0.470000000000000,157.848000000000013,75.662999999999997,./0.png
8.95,44.4,Genova - Centro Funzionale,Genova,Liguria,44.399999999999999,8.949999999999999,10,x,x,x,x,x,x,x,x,x,x,6,27,1951-1980,32.930000000000000,0.434000000000000,137.895999999999987,62.933999999999997,./0.png
7.86,43.88,Centrale Argentina,Imperia,Liguria,43.880000000000003,7.860000000000000,9,,x,x,x,x,x,x,x,x,x,12,52,1935-1998,39.340000000000003,0.419000000000000,88.000000000000000,39.340000000000003,./0.png
7.91,43.93,Tavole,Imperia,Liguria,43.930000000000000,7.910000000000000,8,,x,x,,x,x,x,x,x,x,7,21,1935-1976,54.640000000000001,0.445000000000000,117.968000000000004,54.643000000000001,./0.png
8.0,43.93,Bestagno,Imperia,Liguria,43.930000000000000,8.000000000000000,10,x,x,x,x,x,x,x,x,x,x,12,47,1933-1995,44.500000000000000,0.399000000000000,102.364000000000004,44.499000000000002,./0.png
8.05,43.89,Imperia,Imperia,Liguria,43.890000000000001,8.050000000000002,10,x,x,x,x,x,x,x,x,x,x,9,56,935-1998,44.020000000000003,0.382000000000000,103.739999999999995,44.020000000000003,./0.png
7.95,43.98,Borgomaro,Imperia,Liguria,43.979999999999997,7.950000000000000,7,,x,x,,,x,x,x,x,x,5,12,1934-1947,43.310000000000002,0.488000000000000,88.084000000000003,43.305000000000000,./0.png
7.97,44.01,Colle S. Bartolomeo,Imperia,Liguria,44.009999999999998,7.970000000000000,9,,x,x,x,x,x,x,x,x,x,6,21,1953-1977,50.930000000000000,0.463000000000000,107.296000000000006,50.932000000000002,./0.png
8.04,44.01,Testico,Savona,Liguria,44.009999999999998,8.039999999999999,8,,x,x,x,,x,x,x,x,x,5,25,1958-1993,40.750000000000000,0.467000000000000,169.292000000000002,61.914999999999999,./0.png
9.68,44.22,L'Ago,La Spezia,Liguria,44.219999999999999,9.680000000000000,6,,x,,,,x,x,x,x,x,6,8,1934-1943,61.920000000000002,0.274000000000000,159.635999999999996,58.774999999999999,./0.png
9.75,44.19,Braccelli,La Spezia,Liguria,44.189999999999998,9.750000000000000,6,,,,x,,x,x,x,x,x,5,10,1933-1943,58.770000000000003,0.279000000000000,104.147999999999996,47.488000000000000,./0.png
9.85,44.2,Piana Battolla - Ponte,La Spezia,Liguria,44.200000000000003,9.850000000000000,10,x,x,x,x,x,x,x,x,x,x,7,23,1933-1981,47.490000000000002,0.433000000000000,114.424000000000007,51.414000000000001,./0.png
9.84,44.25,Calice al Cornoviglio,La Spezia,Liguria,44.250000000000000,9.840000000000000,10,x,x,x,x,x,x,x,x,x,x,10,29,1965-1998,51.409999999999997,0.423000000000000,116.611999999999995,51.262000000000000,./0.png
9.83,44.11,La Spezia,La Spezia,Liguria,44.109999999999999,9.830000000000000,9,,x,x,x,x,x,x,x,x,x,18,51,1930-1986,51.259999999999998,0.407000000000000,98.183999999999997,41.753000000000000,./0.png
9.84,44.05,Portovenere - Comune,La Spezia,Liguria,44.049999999999997,9.840000000000000,10,x,x,x,x,x,x,x,x,x,x,6,16,1968-1996,41.750000000000000,0.383000000000000,126.367999999999995,54.029000000000003,./0.png
9.97,44.11,Sarzana,La Spezia,Liguria,44.109999999999999,9.970000000000001,10,x,x,x,x,x,x,x,x,x,x,12,61,1933-1998,54.030000000000001,0.387000000000000,85.251999999999995,40.744999999999997,./0.png
8.05,44.0,Stellanello,Savona,Liguria,44.000000000000000,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,10,26,1926-1980,53.700000000000003,0.436000000000000,117.359999999999999,53.704000000000001,./0.png
8.17,44.01,Alassio,Savona,Liguria,44.009999999999998,8.170000000000000,10,x,x,x,x,x,x,x,x,x,x,8,56,1930-1998,46.890000000000001,0.351000000000000,115.331999999999994,46.890999999999998,./0.png
8.35,44.35,Sella di Savona,Savona,Liguria,44.350000000000001,8.350000000000000,10,x,x,x,x,x,x,x,x,x,x,7,21,1961-1998,64.150000000000006,0.526000000000000,123.688000000000002,64.146000000000001,./0.png
8.38,44.28,Montagna,Savona,Liguria,44.280000000000001,8.380000000000003,10,x,x,x,x,x,x,x,x,x,x,10,46,1928-1989,62.640000000000001,0.451000000000000,33.500000000000000,62.639000000000003,./0.png
8.46,44.35,Santuario di Savona,Savona,Liguria,44.350000000000001,8.460000000000003,9,,x,x,x,x,x,x,x,x,x,7,22,1930-1980,56.270000000000003,0.417000000000000,126.251999999999995,56.268999999999998,./0.png
8.48,44.3,Savona (Osserv.),Savona,Liguria,44.299999999999997,8.480000000000000,5,,,,,,x,x,x,x,x,11,11,1935-1964,100.810000000000002,0.242000000000000,226.901999999999987,100.807000000000002,./0.png
8.48,44.31,Savona - Istituto Nautico,Savona,Liguria,44.310000000000002,8.480000000000000,9,,x,x,x,x,x,x,x,x,x,8,32,1934-1998,56.560000000000002,0.372000000000000,135.051999999999992,56.558999999999997,./0.png
8.47,44.37,Ellera - Foglietto,Savona,Liguria,44.369999999999997,8.470000000000002,9,,x,x,x,x,x,x,x,x,x,10,20,1965-1998,56.829999999999998,0.470000000000000,118.444000000000003,56.826000000000001,./0.png
8.48,44.0,Stella S. Bernardo,Savona,Liguria,44.000000000000000,8.480000000000000,9,x,x,x,x,,x,x,x,x,x,6,22,1953-1978,64.969999999999999,0.427000000000000,143.807999999999993,64.974000000000004,./0.png
8.52,44.39,Stella San Martino,Savona,Liguria,44.390000000000001,8.520000000000000,10,x,x,x,x,x,x,x,x,x,x,8,28,1934-1979,59.719999999999999,0.430000000000000,131.527999999999992,59.716999999999999,./0.png
8.53,44.36,Sanda,Savona,Liguria,44.359999999999999,8.529999999999999,10,x,x,x,x,x,x,x,x,x,x,7,19,1935-1996,68.810000000000002,0.390000000000000,160.367999999999995,68.808000000000007,./0.png
8.58,44.36,Varazze,Savona,Liguria,44.359999999999999,8.580000000000000,9,,x,x,x,x,x,x,x,x,x,9,37,1938-1979,54.840000000000003,0.393000000000000,127.164000000000001,54.841000000000001,./0.png
9.84,45.87,Gorno,Bergamo,Lombardia,45.869999999999997,9.840000000000000,9,,x,x,x,x,x,x,x,x,x,6,26,1953-1980,46.399999999999999,0.456000000000000,98.683999999999997,46.402999999999999,./0.png
9.67,45.84,S. Pellegrino Terme (Brembo),Bergamo,Lombardia,45.840000000000003,9.670000000000000,8,,x,x,,x,x,x,x,x,x,5,12,1933-1978,53.979999999999997,0.352000000000000,132.647999999999996,53.984000000000002,./0.png
9.55,45.78,Roncola,Bergamo,Lombardia,45.780000000000001,9.550000000000001,5,,,,,,x,x,x,x,x,6,6,1951-1956,60.780000000000001,0.210000000000000,136.813999999999993,60.783000000000001,./0.png
9.65,45.7,Bergamo (Serio),Bergamo,Lombardia,45.700000000000003,9.650000000000000,9,,x,x,x,x,x,x,x,x,x,13,46,1925-1986,45.710000000000001,0.318000000000000,117.635999999999996,45.713999999999999,./0.png
9.6,45.52,Treviglio,Bergamo,Lombardia,45.520000000000003,9.600000000000000,9,,x,x,x,x,x,x,x,x,x,9,43,1934-1986,44.020000000000003,0.303000000000000,115.656000000000006,44.015999999999998,./0.png
9.77,45.57,Martinengo,Bergamo,Lombardia,45.570000000000000,9.770000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1956-1977,39.149999999999999,0.284000000000000,105.560000000000002,39.149000000000001,./0.png
9.85,45.51,Calcio,Bergamo,Lombardia,45.509999999999998,9.850000000000000,6,,,x,,,x,x,x,x,x,5,8,1980-1991,44.359999999999999,0.288000000000000,119.084000000000003,44.360999999999997,./0.png
9.95,45.67,Sarnico,Bergamo,Lombardia,45.670000000000002,9.949999999999999,7,,,x,,x,x,x,x,x,x,5,13,1977-1991,41.579999999999998,0.437000000000000,90.719999999999999,41.578000000000003,./0.png
9.94,45.33,Orzinuovi,Brescia,Lombardia,45.329999999999998,9.940000000000000,8,,x,,x,x,x,x,x,x,x,7,29,1936-1972,41.409999999999997,0.262000000000000,115.147999999999996,41.408000000000001,./0.png
10.09,45.32,Verolanuova,Brescia,Lombardia,45.320000000000000,10.090000000000000,9,,x,x,x,x,x,x,x,x,x,5,17,1933-1962,39.670000000000002,0.318000000000000,102.103999999999999,39.670999999999999,./0.png
9.94,45.53,Chiari,Brescia,Lombardia,45.530000000000001,9.940000000000000,9,,x,x,x,x,x,x,x,x,x,11,38,1933-1991,42.590000000000003,0.326000000000000,108.388000000000005,42.585999999999999,./0.png
10.04,45.62,Borgonato (Lago d'Iseo),Brescia,Lombardia,45.619999999999997,10.039999999999999,9,,x,x,x,x,x,x,x,x,x,9,48,1935-1986,41.439999999999998,0.310000000000000,107.912000000000006,41.445000000000000,./0.png
10.22,45.53,Brescia (Mella),Brescia,Lombardia,45.530000000000001,10.220000000000001,5,,,,,,x,x,x,x,x,9,10,1933-1959,44.840000000000003,0.298000000000000,100.936999999999998,44.844000000000001,./0.png
10.4,45.65,Preseglie,Brescia,Lombardia,45.649999999999999,10.400000000000000,5,,,,,,x,x,x,x,x,9,11,1934-1944,35.590000000000003,0.354000000000000,80.113000000000000,35.591999999999999,./0.png
10.44,45.58,Gavardo (Chiese),Brescia,Lombardia,45.579999999999998,10.440000000000000,9,,x,x,x,x,x,x,x,x,x,6,19,1970-1991,40.420000000000002,0.343000000000000,100.436000000000007,40.418999999999997,./0.png
10.54,45.6,Salo',Brescia,Lombardia,45.600000000000001,10.539999999999999,8,,x,x,x,,x,x,x,x,x,6,15,1956-1973,40.590000000000003,0.370000000000000,97.156000000000006,40.585000000000001,./0.png
10.29,45.4,Ghedi,Brescia,Lombardia,45.399999999999999,10.289999999999999,9,,x,x,x,x,x,x,x,x,x,9,48,1936-1986,38.409999999999997,0.326000000000000,97.823999999999998,38.412999999999997,./0.png
10.35,45.35,Calvisano,Brescia,Lombardia,45.350000000000001,10.350000000000000,9,,x,x,x,x,x,x,x,x,x,6,31,1934-1978,41.280000000000001,0.307000000000000,107.847999999999999,41.279000000000003,./0.png
9.04,45.97,Lanzo d'Intelvi,Como,Lombardia,45.969999999999999,9.039999999999999,8,,,x,x,x,x,x,x,x,x,5,14,1933-1971,41.039999999999999,0.429000000000000,90.540000000000006,41.042000000000002,./0.png
9.07,45.8,Como (Lago Como),Como,Lombardia,45.799999999999997,9.070000000000000,9,,x,x,x,x,x,x,x,x,x,11,42,1933-1991,46.789999999999999,0.330000000000000,118.379999999999995,46.789999999999999,./0.png
9.27,45.87,Asso,Como,Lombardia,45.869999999999997,9.270000000000000,9,,x,x,x,x,x,x,x,x,x,7,33,1949-1983,52.289999999999999,0.397000000000000,120.584000000000003,52.286000000000001,./0.png
9.25,45.93,Magreglio,Como,Lombardia,45.930000000000000,9.250000000000000,9,,x,x,x,x,x,x,x,x,x,5,21,1967-1990,42.939999999999998,0.496000000000000,86.424000000000007,42.944000000000003,./0.png
9.85,45.28,Soresina,Cremona,Lombardia,45.280000000000001,9.850000000000000,5,,,,,,x,x,x,x,x,5,5,1936-1951,39.590000000000003,0.273000000000000,89.117999999999995,39.593000000000004,./0.png
9.87,45.33,Genivolta,Cremona,Lombardia,45.329999999999998,9.869999999999999,8,,x,x,,x,x,x,x,x,x,6,23,1955-1979,41.570000000000000,0.324000000000000,106.156000000000006,41.567000000000000,./0.png
10.02,45.13,Cremona,Cremona,Lombardia,45.130000000000003,10.020000000000000,9,,x,x,x,x,x,x,x,x,x,7,55,1933-1991,39.060000000000002,0.318000000000000,100.584000000000003,39.063000000000002,./0.png
