X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
9.29,45.77,Costa Masnaga,Lecco,Lombardia,45.770000000000003,9.289999999999999,9,,x,x,x,x,x,x,x,x,x,5,23,1950-1986,66.730000000000004,"0.433",36.631999999999998,66.731999999999999,./0.png
9.45,45.97,Introbio - C.le Fornetto,Lecco,Lombardia,45.969999999999999,9.449999999999999,8,,,x,x,x,x,x,x,x,x,8,42,1925-1985,65.859999999999999,"0.322",168.536000000000001,65.864000000000004,./0.png
9.39,45.85,Lecco,Lecco,Lombardia,45.850000000000001,9.390000000000001,7,,,x,x,,x,x,x,x,x,5,31,1933-1967,57.740000000000002,"0.372",137.816000000000003,57.737000000000002,./0.png
9.39,45.85,Olginate,Lecco,Lombardia,45.850000000000001,9.390000000000001,9,,x,x,x,x,x,x,x,x,x,7,24,1968-1991,51.390000000000001,"0.373",122.632000000000005,51.390000000000001,./0.png
9.5,45.32,Lodi,Lodi,Lombardia,45.320000000000000,9.500000000000000,9,,x,x,x,x,x,x,x,x,x,6,24,1928-1991,46.009999999999998,"0.288",123.384000000000000,46.012999999999998,./0.png
9.57,45.25,Dello,Lodi,Lombardia,45.250000000000000,9.570000000000000,5,,,,,,x,x,x,x,x,7,8,1952-1959,44.039999999999999,"0.197",99.120999999999995,44.036999999999999,./0.png
9.7,45.17,Codogno,Lodi,Lombardia,45.170000000000002,9.699999999999999,9,,x,x,x,x,x,x,x,x,x,7,34,1934-1985,47.350000000000001,"0.400",108.756000000000000,47.354999999999997,./0.png
10.53,45.23,Piubega,Mantova,Lombardia,45.229999999999997,10.529999999999999,7,,,x,,x,x,x,x,x,x,10,20,1970-1991,51.859999999999999,"0.299",137.051999999999992,51.856000000000002,./0.png
10.57,45.27,Ceresara,Mantova,Lombardia,45.270000000000003,10.570000000000000,8,,x,x,x,,x,x,x,x,x,5,32,1933-1968,53.789999999999999,"0.280",145.984000000000009,53.793999999999997,./0.png
10.65,45.32,Volta Mantovana,Mantova,Lombardia,45.320000000000000,10.650000000000000,8,,x,x,,x,x,x,x,x,x,7,21,1971-1991,40.530000000000001,"0.305",106.188000000000002,40.533000000000001,./0.png
10.67,45.26,Calliera di Goito,Mantova,Lombardia,45.259999999999998,10.670000000000000,7,,,x,,x,x,x,x,x,x,6,9,1980-1991,43.240000000000002,"0.391",100.628000000000000,43.238999999999997,./0.png
10.79,45.15,Mantova,Mantova,Lombardia,45.149999999999999,10.789999999999999,9,,x,x,x,x,x,x,x,x,x,11,53,1933-1991,44.210000000000001,"0.320",113.447999999999993,44.212000000000003,./0.png
10.62,45.02,S. Matteo delle Chiaviche,Mantova,Lombardia,45.020000000000003,10.619999999999999,8,,x,x,,x,x,x,x,x,x,7,22,1965-1991,41.759999999999998,"0.323",106.671999999999997,41.756999999999998,./0.png
10.87,44.98,Saino di Pegognaga,Mantova,Lombardia,44.979999999999997,10.869999999999999,7,,,x,,x,x,x,x,x,x,9,13,1968-1991,48.789999999999999,"0.328",123.784000000000006,48.789000000000001,./0.png
10.97,45.08,Governolo,Mantova,Lombardia,45.079999999999998,10.970000000000001,8,,,x,x,x,x,x,x,x,x,5,25,1955-1991,54.689999999999998,"0.302",143.852000000000004,54.685000000000002,./0.png
8.87,45.48,Marcallo,Milano,Lombardia,45.479999999999997,8.869999999999999,6,,,x,,,x,x,x,x,x,7,24,1938-1966,60.090000000000003,"0.271",164.972000000000008,60.088000000000001,./0.png
9.32,45.37,Melegnano,Milano,Lombardia,45.369999999999997,9.320000000000000,5,,,,,,x,x,x,x,x,19,20,1933-1962,70.140000000000001,"0.255",157.877000000000010,70.141000000000005,./0.png
9.52,45.52,Cassano d'Adda,Milano,Lombardia,45.520000000000003,9.520000000000000,6,,,,,x,x,x,x,x,x,6,9,1980-1991,63.320000000000000,"0.284",170.756000000000000,63.320000000000000,./0.png
9.24,45.68,Carate Brianza,Monza e Brianza,Lombardia,45.680000000000000,9.240000000000000,8,,,x,x,x,x,x,x,x,x,5,22,1951-1985,55.210000000000001,"0.411",124.908000000000001,55.210999999999999,./0.png
9.27,45.58,Monza,Monza e Brianza,Lombardia,45.579999999999998,9.270000000000000,8,,,x,x,x,x,x,x,x,x,5,11,1928-1991,67.620000000000005,"0.416",151.831999999999994,67.616000000000000,./0.png
9.02,45.25,Bereguardo,Pavia,Lombardia,45.250000000000000,9.020000000000000,8,,,x,x,x,x,x,x,x,x,5,17,1968-1990,57.259999999999998,"0.292",152.795999999999992,57.262000000000000,./0.png
9.02,45.06,Cervesina,Pavia,Lombardia,45.060000000000002,9.020000000000000,5,,,,,,x,x,x,x,x,6,6,1983-1991,55.600000000000001,"0.267",125.135999999999996,55.594999999999999,./0.png
9.0,44.98,Voghera,Pavia,Lombardia,44.979999999999997,9.000000000000000,9,,x,x,x,x,x,x,x,x,x,5,52,1930-1989,47.060000000000002,"0.342",117.180000000000007,47.061999999999998,./0.png
8.99,44.97,Villa Morini,Pavia,Lombardia,44.969999999999999,8.990000000000000,6,,,,,x,x,x,x,x,x,5,5,1955-1959,62.520000000000003,"0.217",185.063999999999993,62.515000000000001,./0.png
9.09,44.98,Villa Riccagioia,Pavia,Lombardia,44.979999999999997,9.090000000000000,7,,,x,,x,x,x,x,x,x,6,17,1965-1986,57.219999999999999,"0.388",133.740000000000009,57.216999999999999,./0.png
8.74,45.25,Mortara,Pavia,Lombardia,45.250000000000000,8.740000000000000,5,,,,,,x,x,x,x,x,21,23,1933-1962,42.180000000000000,"0.293",94.933999999999997,42.177000000000000,./0.png
9.64,46.23,San Martino Val Masino,Sondrio,Lombardia,46.229999999999997,9.640000000000001,5,,,,,,x,x,x,x,x,7,7,1935-1953,42.060000000000002,"0.225",94.671000000000006,42.060000000000002,./0.png
9.64,46.22,Filorera,Sondrio,Lombardia,46.219999999999999,9.640000000000001,5,,,,,,x,x,x,x,x,7,7,1967-1975,25.309999999999999,"0.349",56.979999999999997,25.315000000000001,./0.png
9.65,46.13,Campo Tartano,Sondrio,Lombardia,46.130000000000003,9.650000000000000,7,,x,,x,,x,x,x,x,x,5,22,1933-1985,42.979999999999997,"0.387",100.603999999999999,42.984000000000002,./0.png
9.75,46.15,Fusine (Roasco),Sondrio,Lombardia,46.149999999999999,9.750000000000000,9,,x,x,x,x,x,x,x,x,x,8,41,1935-1991,32.320000000000000,"0.315",83.543999999999997,32.322000000000003,./0.png
9.68,46.18,Poschiavino,Sondrio,Lombardia,46.180000000000000,9.680000000000000,5,,,,,,x,x,x,x,x,7,7,1980-1989,28.390000000000001,"0.428",63.904000000000003,28.390999999999998,./0.png
9.85,46.3,Lanzada (Mallero),Sondrio,Lombardia,46.299999999999997,9.850000000000000,8,,x,x,,x,x,x,x,x,x,5,48,1933-1986,31.469999999999999,"0.333",79.347999999999999,31.469000000000001,./0.png
9.92,46.3,Campo Moro (Mallero),Sondrio,Lombardia,46.299999999999997,9.920000000000000,7,,,x,,x,x,x,x,x,x,6,23,1961-1991,27.370000000000001,"0.382",64.507999999999996,27.370999999999999,./0.png
9.84,46.17,Sondrio,Sondrio,Lombardia,46.170000000000002,9.840000000000000,6,,,x,,,x,x,x,x,x,6,22,1947-1985,35.219999999999999,"0.325",89.731999999999999,35.222999999999999,./0.png
9.92,46.08,Scais (Venina),Sondrio,Lombardia,46.079999999999998,9.920000000000000,9,,x,x,x,x,x,x,x,x,x,6,33,1935-1985,40.950000000000003,"0.548",76.611999999999995,40.950000000000003,./0.png
10.0,46.13,Val Morta (Serio),Sondrio,Lombardia,46.130000000000003,10.000000000000000,6,,,,,x,x,x,x,x,x,5,29,1936-1965,29.760000000000002,"0.479",61.240000000000002,29.762000000000000,./0.png
9.04,45.63,Saronno,Varese,Lombardia,45.630000000000003,9.039999999999999,6,,,,,x,x,x,x,x,x,7,20,1936-1968,60.149999999999999,"0.348",148.455999999999989,60.155000000000001,./0.png
8.79,45.65,Gallarate,Varese,Lombardia,45.649999999999999,8.789999999999999,9,,x,x,x,x,x,x,x,x,x,5,25,1936-1974,60.530000000000001,"0.353",148.424000000000007,60.527999999999999,./0.png
8.82,45.82,Varese (Olona),Varese,Lombardia,45.820000000000000,8.820000000000000,8,,,x,x,x,x,x,x,x,x,5,28,1933-1980,59.079999999999998,"0.394",136.939999999999998,59.076999999999998,./0.png
8.9,45.73,Venegono Inferiore (Olona),Varese,Lombardia,45.729999999999997,8.900000000000000,9,,x,x,x,x,x,x,x,x,x,6,31,1956-1988,64.890000000000001,"0.327",164.963999999999999,64.891000000000005,./0.png
8.6,45.82,Ispra (Lago Maggiore),Varese,Lombardia,45.820000000000000,8.600000000000000,9,,x,x,x,x,x,x,x,x,x,7,28,1960-1991,56.479999999999997,"0.438",123.012000000000000,56.475999999999999,./0.png
8.8,45.78,Azzate (Lago di Varese),Varese,Lombardia,45.780000000000001,8.800000000000002,7,,,x,,x,x,x,x,x,x,6,11,1980-1991,64.640000000000001,"0.372",154.355999999999995,64.644999999999996,./0.png
11.3,46.43,Monticolo,Bolzano,Trentino - Alto  Adige,46.430000000000000,11.300000000000001,7,,,x,,x,x,x,x,x,x,11,18,1979-1997,44.680000000000000,"0.272",122.555999999999997,44.674999999999997,./0.png
11.43,46.42,Nova Ponente,Bolzano,Trentino - Alto  Adige,46.420000000000002,11.430000000000000,6,,,,,x,x,x,x,x,x,7,7,1991-1997,52.689999999999998,"0.250",148.963999999999999,52.686000000000000,./0.png
11.31,46.5,Bolzano,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.310000000000000,9,,x,x,x,x,x,x,x,x,x,6,55,1923-1997,39.100000000000001,"0.288",104.944000000000003,39.097999999999999,./0.png
11.33,46.54,S. Genesio Atesino,Bolzano,Trentino - Alto  Adige,46.539999999999999,11.330000000000000,7,,,x,,x,x,x,x,x,x,14,21,1977-1997,45.560000000000002,"0.299",120.335999999999999,45.561999999999998,./0.png
11.4,46.55,Vanga,Bolzano,Trentino - Alto  Adige,46.549999999999997,11.400000000000000,,,,x,,x,x,x,x,x,x,6,7,1978-1986,33.399999999999999,"0.265",92.475999999999999,33.402000000000001,./0.png
11.4,46.5,Cardano,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.400000000000000,9,,x,x,x,x,x,x,x,x,x,6,41,1932-1984,41.289999999999999,"0.213",122.852000000000004,41.286000000000001,./0.png
11.5,46.52,Fie' allo Sciliar,Bolzano,Trentino - Alto  Adige,46.520000000000003,11.500000000000000,7,,,x,,x,x,x,x,x,x,11,18,1980-1997,37.859999999999999,"0.268",104.488000000000000,37.856000000000002,./0.png
11.5,46.5,Castello di Presule,Bolzano,Trentino - Alto  Adige,46.500000000000000,11.500000000000000,5,,,,,,x,x,x,x,x,5,5,1928-1940,51.600000000000001,"0.138",116.153000000000006,51.603999999999999,./0.png
11.08,46.16,Zambana (Idrovora),Trento,Trentino - Alto  Adige,46.159999999999997,11.080000000000000,8,,x,x,,x,x,x,x,x,x,7,46,1936-1990,40.390000000000001,"0.354",98.864000000000004,40.393000000000001,./0.png
11.04,46.15,Paganella,Trento,Trentino - Alto  Adige,46.149999999999999,11.039999999999999,5,,,,,,x,x,x,x,x,12,12,1934-1948,45.700000000000003,"0.407",102.852999999999994,45.695000000000000,./0.png
10.98,46.07,Santa Massenza (Centrale),Trento,Trentino - Alto  Adige,46.070000000000000,10.980000000000000,7,,,x,,x,x,x,x,x,x,24,24,1977-2001,43.039999999999999,"0.273",117.879999999999995,43.036000000000001,./0.png
11.1,46.1,Trento (Roncafort),Trento,Trentino - Alto  Adige,46.100000000000001,11.100000000000000,6,,,,,x,x,x,x,x,x,5,5,1976-1981,29.109999999999999,"0.496",58.572000000000003,29.114999999999998,./0.png
11.09,45.97,Aldeno (San Zeno),Trento,Trentino - Alto  Adige,45.969999999999999,11.090000000000000,7,,,x,,x,x,x,x,x,x,10,10,1991-2002,45.020000000000003,"0.288",120.799999999999997,455.019999999999982,./0.png
11.05,46.01,Monte Bondone,Trento,Trentino - Alto  Adige,46.009999999999998,11.050000000000001,8,,x,x,,x,x,x,x,x,x,8,44,1926-2002,44.890000000000001,"0.402",102.799999999999997,44.890999999999998,./0.png
11.12,46.07,Trento,Trento,Trentino - Alto  Adige,46.070000000000000,11.119999999999999,8,,x,x,,x,x,x,x,x,x,11,58,1923-1990,43.280000000000001,"0.377",102.688000000000002,43.281999999999996,./0.png
11.14,46.07,Trento (Laste),Trento,Trentino - Alto  Adige,46.070000000000000,11.140000000000001,7,,,x,,x,x,x,x,x,x,25,40,1951-1990,41.700000000000003,"0.397",96.251999999999995,41.704999999999998,./0.png
11.24,46.06,Pergine Valsugana (Convento),Trento,Trentino - Alto  Adige,46.060000000000002,11.240000000000000,7,,,x,,x,x,x,x,x,x,23,23,1979-2005,40.229999999999997,"0.361",97.500000000000000,40.225999999999999,./0.png
12.3,46.27,Longarone,Belluno,Veneto,46.270000000000003,12.300000000000001,7,,,x,,x,x,x,x,x,x,14,15,1964-1978,52.409999999999997,"0.469",109.364000000000004,52.411000000000001,./0.png
12.29,46.23,Fortogna,Belluno,Veneto,46.229999999999997,12.289999999999999,8,,,x,x,x,x,x,x,x,x,6,68,1923-1996,54.859999999999999,"0.380",129.647999999999996,54.863999999999997,./0.png
12.3,46.18,Soverzene,Belluno,Veneto,46.180000000000000,12.300000000000001,9,,x,x,x,x,x,x,x,x,x,7,59,1924-1996,62.310000000000002,"0.318",160.455999999999989,62.310000000000002,./0.png
12.22,46.13,Belluno,Belluno,Veneto,46.130000000000003,12.220000000000001,10,x,x,x,x,x,x,x,x,x,x,5,50,1923-1996,51.180000000000000,"0.386",119.924000000000007,51.185000000000002,./0.png
12.17,46.03,Sant'Antonio di Tortal,Belluno,Veneto,46.030000000000001,12.170000000000000,7,,,x,,x,x,x,x,x,x,31,39,1955-1996,66.650000000000006,"0.441",144.699999999999989,66.650000000000006,./0.png
12.32,46.1,Santa Croce del Lago,Belluno,Veneto,46.100000000000001,12.320000000000000,8,,x,x,,x,x,x,x,x,x,10,55,1924-1996,63.570000000000000,"0.488",129.268000000000001,63.572000000000003,./0.png
12.39,46.08,Bosco del Cansiglio,Belluno,Veneto,46.079999999999998,12.390000000000001,8,,,x,x,x,x,x,x,x,x,5,32,1923-1972,68.700000000000003,"0.502",137.036000000000001,68.704999999999998,./0.png
11.69,45.32,Colle Venda,Padova,Veneto,45.320000000000000,11.690000000000000,7,,x,,x,,x,x,x,x,x,5,25,1923-1962,51.579999999999998,"0.237",148.491999999999990,51.576999999999998,./0.png
11.75,45.25,Monselice,Padova,Veneto,45.250000000000000,11.750000000000000,6,,,,x,,x,x,x,x,x,7,13,1932-1958,68.019999999999996,"0.169",215.120000000000005,68.019000000000005,./0.png
11.87,45.4,Padova,Padova,Veneto,45.399999999999999,11.869999999999999,9,,x,x,x,x,x,x,x,x,x,8,45,1923-1996,62.939999999999998,"0.275",171.876000000000005,62.939000000000000,./0.png
11.92,45.27,Bovolenta,Padova,Veneto,45.270000000000003,11.920000000000000,9,,x,x,x,x,x,x,x,x,x,5,56,1932-1996,52.409999999999997,"0.268",144.656000000000006,52.411000000000001,./0.png
11.97,45.35,Legnaro,Padova,Veneto,45.350000000000001,11.970000000000001,7,,,x,,x,x,x,x,x,x,27,31,1965-1996,68.909999999999997,"0.256",193.319999999999993,68.912999999999997,./0.png
12.04,45.3,Piove di Sacco,Padova,Veneto,45.299999999999997,12.039999999999999,9,,x,x,x,x,x,x,x,x,x,6,59,1933-1996,53.490000000000002,"0.293",142.532000000000011,53.487000000000002,./0.png
11.72,45.09,Concadirame,Rovigo,Veneto,45.090000000000003,11.720000000000001,5,,,,,,x,x,x,x,x,9,9,1935-1943,64.430000000000007,"0.222",145.020999999999987,64.429000000000002,./0.png
11.6,44.97,Fiesso Umbertiano,Rovigo,Veneto,44.969999999999999,11.600000000000000,8,,,x,x,x,x,x,x,x,x,5,30,1924-1981,555.679999999999950,"0.232",161.443999999999988,55.680000000000000,./0.png
11.79,45.07,Rovigo,Rovigo,Veneto,45.070000000000000,11.789999999999999,8,,x,x,,x,x,x,x,x,x,8,55,1927-1995,54.490000000000002,"0.212",162.379999999999995,54.494000000000000,./0.png
11.84,45.07,Sarzano,Rovigo,Veneto,45.070000000000000,11.840000000000000,7,,x,,x,,x,x,x,x,x,5,15,1933-1960,49.500000000000000,"0.250",139.979999999999990,49.503999999999998,./0.png
12.02,45.12,Botti Barbarighe,Rovigo,Veneto,45.119999999999997,12.020000000000000,8,,x,x,,x,x,x,x,x,x,7,53,1936-1996,55.920000000000002,"0.232",162.156000000000006,55.915999999999997,./0.png
11.99,45.05,Baricetta,Rovigo,Veneto,45.049999999999997,11.990000000000000,8,,x,x,,x,x,x,x,x,x,7,48,1933-1986,42.780000000000001,"0.323",109.367999999999995,42.783000000000001,./0.png
11.9,45.03,Motta di Lama,Rovigo,Veneto,45.030000000000001,11.900000000000000,8,,x,x,,x,x,x,x,x,x,6,35,1933-1982,50.560000000000002,"0.257",141.544000000000011,50.555000000000000,./0.png
12.01,45.02,Adria,Rovigo,Veneto,45.020000000000003,12.010000000000000,7,,,x,,x,x,x,x,x,x,10,12,1983-1996,50.590000000000003,"0.243",144.580000000000013,50.594999999999999,./0.png
12.22,45.82,Nervesa della Battaglia,Treviso,Veneto,45.820000000000000,12.220000000000001,9,,x,x,x,x,x,x,x,x,x,8,53,1924-1994,61.310000000000002,"0.287",164.699999999999989,61.313000000000002,./0.png
12.24,45.73,Villorba,Treviso,Veneto,45.729999999999997,12.240000000000000,9,,x,x,x,x,x,x,x,x,x,5,58,1924-1996,62.930000000000000,"0.209",188.319999999999993,62.927999999999997,./0.png
12.1,45.68,Istrana (Pezzan),Treviso,Veneto,45.680000000000000,12.100000000000000,7,,,x,,x,x,x,x,x,x,9,23,1924-1996,57.329999999999998,"0.346",141.948000000000008,57.326000000000001,./0.png
12.25,45.67,Treviso,Treviso,Veneto,45.670000000000002,12.250000000000000,9,,x,x,x,x,x,x,x,x,x,9,57,1923-1996,58.320000000000000,"0.297",154.551999999999992,58.320000000000000,./0.png
12.4,45.73,Saletto di Piave,Treviso,Veneto,45.729999999999997,12.400000000000000,7,,,x,,x,x,x,x,x,x,6,8,1986-1996,62.009999999999998,"0.262",172.431999999999988,62.012000000000000,./0.png
12.24,45.57,Mogliano Veneto,Treviso,Veneto,45.570000000000000,12.240000000000000,5,,,,,,x,x,x,x,x,8,9,1936-1946,62.280000000000001,"0.237",140.189999999999998,62.283000000000001,./0.png
12.4,45.58,Lanzoni (Caposile),Treviso,Veneto,45.579999999999998,12.400000000000000,8,,x,x,,x,x,x,x,x,x,8,49,1931-1996,63.039999999999999,"0.272",173.012000000000000,63.036000000000001,./0.png
12.44,45.57,Portesine (Idrovora),Treviso,Veneto,45.570000000000000,12.440000000000000,8,,x,x,,x,x,x,x,x,x,5,42,1936-1996,57.990000000000002,"0.272",159.015999999999991,57.988000000000000,./0.png
12.61,45.78,Ca' Zul,Treviso,Veneto,45.780000000000001,12.609999999999999,7,,,x,,x,x,x,x,x,x,24,25,1970-1996,99.689999999999998,"0.510",196.556000000000012,99.688999999999993,./0.png
12.24,45.5,Mestre,Venezia,Veneto,45.500000000000000,12.240000000000000,8,x,,x,,x,x,x,x,x,x,5,40,1945-1996,59.909999999999997,"0.304",157.264000000000010,59.908999999999999,./0.png
12.35,45.53,Zuccarello (Idrovora),Venezia,Veneto,45.530000000000001,12.350000000000000,8,,x,x,,x,x,x,x,x,x,6,38,1940-1996,57.130000000000003,"0.230",166.084000000000003,57.130000000000003,./0.png
12.1,45.5,Mirano,Venezia,Veneto,45.500000000000000,12.100000000000000,7,,,x,,x,x,x,x,x,x,6,6,1989-1995,47.670000000000002,"0.207",143.039999999999992,47.667000000000002,./0.png
12.0,45.42,Stra,Venezia,Veneto,45.420000000000002,12.000000000000000,9,,x,x,x,x,x,x,x,x,x,7,61,1928-1995,60.899999999999999,"0.249",172.448000000000008,60.902000000000001,./0.png
12.06,45.4,Fosso' Campoverardo,Venezia,Veneto,45.399999999999999,12.060000000000000,7,,x,x,,,x,x,x,x,x,5,13,1936-1960,39.009999999999998,"0.322",99.884000000000000,39.009999999999998,./0.png
12.32,45.45,Venezia,Venezia,Veneto,45.450000000000003,12.320000000000000,6,,,,x,,x,x,x,x,x,5,9,1923-1947,56.789999999999999,"0.211",169.668000000000006,56.792999999999999,./0.png
12.3,45.35,Faro Rocchetta,Venezia,Veneto,45.350000000000001,12.300000000000001,7,,,x,,x,x,x,x,x,x,7,8,1983-1996,51.509999999999998,"0.337",129.104000000000013,51.514000000000003,./0.png
12.39,45.43,San Nicolo' di Lido,Venezia,Veneto,45.430000000000000,12.390000000000001,9,,x,x,x,x,x,x,x,x,x,8,45,1926-1996,56.430000000000000,"0.315",145.812000000000012,56.433999999999997,./0.png
12.49,45.47,Ca' Pasquali (Treporti),Venezia,Veneto,45.469999999999999,12.490000000000000,7,,,x,,x,x,x,x,x,x,23,25,1963-1995,61.780000000000001,"0.273",169.216000000000008,61.783000000000001,./0.png
10.87,45.3,Nogarole Rocca,Verona,Veneto,45.299999999999997,10.869999999999999,6,,,x,,,x,x,x,x,x,5,19,1928-1952,34.090000000000003,"0.422",75.956000000000003,34.090000000000003,./0.png
11.09,45.6,Rovere' Veronese,Verona,Veneto,45.600000000000001,11.090000000000000,7,,,x,,x,x,x,x,x,x,26,29,1959-1993,60.430000000000000,"0.246",171.888000000000005,60.433999999999997,./0.png
10.85,45.6,Dolce',Verona,Veneto,45.600000000000001,10.850000000000000,7,,,x,,x,x,x,x,x,x,8,9,1985-1996,50.369999999999997,"0.174",158.228000000000009,50.369000000000000,./0.png
10.75,45.45,Castelnuovo Veronese,Verona,Veneto,45.450000000000003,10.750000000000000,7,,,x,,x,x,x,x,x,x,15,20,1956-1978,60.969999999999999,"0.206",183.207999999999998,60.972999999999999,./0.png
10.7,45.43,Monzambano,Verona,Veneto,45.430000000000000,10.699999999999999,9,,x,x,x,x,x,x,x,x,x,9,35,1950-1990,46.670000000000002,"0.309",121.700000000000003,46.670000000000002,./0.png
11.02,45.5,Marzana,Verona,Veneto,45.500000000000000,11.020000000000000,6,,,,,x,x,x,x,x,x,7,16,1936-1963,57.159999999999997,"0.213",170.244000000000000,57.161999999999999,./0.png
10.99,45.43,Verona,Verona,Veneto,45.430000000000000,10.990000000000000,9,,x,x,x,x,x,x,x,x,x,8,51,1928-1996,52.289999999999999,"0.266",144.635999999999996,52.295000000000002,./0.png
11.12,45.38,Zevio,Verona,Veneto,45.380000000000003,11.119999999999999,8,,x,x,,x,x,x,x,x,x,5,28,1955-1987,56.810000000000002,"0.213",169.216000000000008,56.805999999999997,./0.png
11.17,45.37,Villafranca Veronese,Verona,Veneto,45.369999999999997,11.170000000000000,7,,,x,,x,x,x,x,x,x,21,23,1964-1996,61.090000000000003,"0.207",183.376000000000005,61.094000000000001,./0.png
11.47,45.72,Thiene,Vicenza,Veneto,45.719999999999999,11.470000000000001,7,,,x,,x,x,x,x,x,x,8,10,1986-1996,68.959999999999994,"0.243",197.075999999999993,68.965000000000003,./0.png
11.37,45.63,Priabona,Vicenza,Veneto,45.630000000000003,11.369999999999999,5,,,,,,x,x,x,x,x,11,13,1926-1943,70.599999999999994,"0.283",158.911000000000001,70.599999999999994,./0.png
11.27,45.55,Chiampo,Vicenza,Veneto,45.549999999999997,11.270000000000000,9,,x,x,x,x,x,x,x,x,x,7,62,1923-1996,59.990000000000002,"0.311",155.948000000000008,59.990000000000002,./0.png
11.39,45.49,Montecchio Maggiore,Vicenza,Veneto,45.490000000000002,11.390000000000001,7,,,x,,x,x,x,x,x,x,7,9,1987-1995,52.770000000000003,"0.224",154.828000000000003,52.771000000000001,./0.png
11.39,45.48,Cal di Gua',Vicenza,Veneto,45.479999999999997,11.390000000000001,9,,x,x,x,x,x,x,x,x,x,6,46,1928-1989,57.490000000000002,"0.241",164.616000000000014,57.490000000000002,./0.png
11.49,45.65,Villaverla,Vicenza,Veneto,45.649999999999999,11.490000000000000,7,,,x,,x,x,x,x,x,x,9,11,1986-1996,48.979999999999997,"0.293",130.568000000000012,48.984000000000002,./0.png
11.55,45.55,Vicenza,Vicenza,Veneto,45.549999999999997,11.550000000000001,9,,x,x,x,x,x,x,x,x,x,5,57,1923-1996,53.930000000000000,"0.298",142.788000000000011,53.927999999999997,./0.png
11.59,45.37,Albettone,Vicenza,Veneto,45.369999999999997,11.590000000000000,7,,,x,,x,x,x,x,x,x,16,20,1956-1977,55.240000000000002,"0.251",156.003999999999991,55.238999999999997,./0.png
11.5,45.43,Zovencedo,Vicenza,Veneto,45.430000000000000,11.500000000000000,8,,x,x,,x,x,x,x,x,x,8,66,1927-1996,52.049999999999997,"0.310",135.407999999999987,52.051000000000002,./0.png
13.79,45.7,Poggioreale del Carso,Trieste,Friuli - Venezia Giulia,45.700000000000003,13.789999999999999,7,,,x,,x,x,x,x,x,x,27,31,1955-1989,68.370000000000005,"0.242",195.491999999999990,68.367000000000004,./0.png
13.77,45.65,Trieste,Trieste,Friuli - Venezia Giulia,45.649999999999999,13.770000000000000,8,,x,,x,x,x,x,x,x,x,6,42,1925-1994,58.170000000000002,"0.286",156.496000000000009,58.167999999999999,./0.png
13.85,45.64,Bassovizza,Trieste,Friuli - Venezia Giulia,45.640000000000001,13.850000000000000,9,x,x,x,,x,x,x,x,x,x,5,39,1931-1979,47.240000000000002,"0.324",120.579999999999998,47.241000000000000,./0.png
13.8,45.63,Servola,Trieste,Friuli - Venezia Giulia,45.630000000000003,13.800000000000001,7,,,x,,x,x,x,x,x,x,24,30,1955-1988,56.909999999999997,"0.288",152.647999999999996,56.909999999999997,./0.png
13.8,45.6,Noghere,Trieste,Friuli - Venezia Giulia,45.600000000000001,13.800000000000001,7,,,x,,x,x,x,x,x,x,6,14,1954-1969,67.400000000000006,"0.318",173.544000000000011,67.397999999999996,./0.png
13.44,45.81,Isola Morosini,Gorizia,Friuli - Venezia Giulia,45.810000000000002,13.440000000000000,7,,,x,,x,x,x,x,x,x,5,16,1972-1987,62.109999999999999,"0.342",154.692000000000007,62.113999999999997,./0.png
13.52,45.77,Alberoni,Gorizia,Friuli - Venezia Giulia,45.770000000000003,13.520000000000000,8,,,x,x,x,x,x,x,x,x,9,55,1927-1996,60.310000000000002,"0.289",161.596000000000004,60.314000000000000,./0.png
12.7,46.1,San Leonardo,Pordenone,Friuli - Venezia Giulia,46.100000000000001,12.699999999999999,7,,,x,,x,x,x,x,x,x,7,11,1953-1996,88.670000000000002,"0.382",208.843999999999994,88.667000000000002,./0.png
12.6,46.08,Aviano,Pordenone,Friuli - Venezia Giulia,46.079999999999998,12.600000000000000,8,,x,x,,x,x,x,x,x,x,8,62,1932-1996,67.739999999999995,"0.359",164.635999999999996,67.738000000000000,./0.png
12.44,45.97,La Crosetta,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.440000000000000,7,,,x,,x,x,x,x,x,x,25,25,1970-1996,62.759999999999998,"0.446",135.360000000000014,62.756000000000000,./0.png
12.52,45.97,Sacile,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.520000000000000,9,,x,x,x,x,x,x,x,x,x,6,58,1923-1996,61.119999999999997,"0.338",152.943999999999988,61.121000000000002,./0.png
12.65,45.97,Pordenone,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.650000000000000,7,,,x,,x,x,x,x,x,x,29,29,1967-1996,64.819999999999993,"0.309",168.927999999999997,64.819999999999993,./0.png
