X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
13.44,45.81,Isola Morosini,Gorizia,Friuli - Venezia Giulia,45.810000000000002,13.440000000000000,7,,,x,,x,x,x,x,x,x,5,16,1972-1987,45.460000000000001,0.339000000000000,113.668000000000006,45.460000000000001,./0.png
13.52,45.77,Alberoni,Gorizia,Friuli - Venezia Giulia,45.770000000000003,13.520000000000000,8,,,x,x,x,x,x,x,x,x,9,55,1927-1996,43.039999999999999,0.290000000000000,115.084000000000003,43.036000000000001,./0.png
12.7,46.1,San Leonardo,Pordenone,Friuli - Venezia Giulia,46.100000000000001,12.699999999999999,7,,,x,,x,x,x,x,x,x,7,11,1953-1996,58.939999999999998,0.394000000000000,136.536000000000001,58.944000000000003,./0.png
12.6,46.08,Aviano,Pordenone,Friuli - Venezia Giulia,46.079999999999998,12.600000000000000,8,,x,x,,x,x,x,x,x,x,8,62,1932-1996,47.799999999999997,0.374000000000000,113.819999999999993,47.802000000000000,./0.png
12.44,45.97,La Crosetta,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.440000000000000,7,,,x,,x,x,x,x,x,x,25,25,1970-1996,46.140000000000001,0.442000000000000,99.975999999999999,46.142000000000003,./0.png
12.52,45.97,Sacile,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.520000000000000,9,,x,x,x,x,x,x,x,x,x,6,58,1923-1996,43.799999999999997,0.333000000000000,110.379999999999995,43.799999999999997,./0.png
12.65,45.97,Pordenone,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.650000000000000,7,,,x,,x,x,x,x,x,x,29,29,1967-1996,46.090000000000003,0.310000000000000,119.947999999999993,46.091000000000001,./0.png
12.67,45.95,Pordenone (Consorzio),Pordenone,Friuli - Venezia Giulia,45.950000000000003,12.670000000000000,7,,,x,,x,x,x,x,x,x,27,27,1970-1996,43.880000000000003,0.335000000000000,110.296000000000006,43.881000000000000,./0.png
12.62,45.95,Motta di Livenza,Pordenone,Friuli - Venezia Giulia,45.950000000000003,12.619999999999999,7,,,x,,x,x,x,x,x,x,26,27,1969-1996,37.710000000000001,0.312000000000000,97.888000000000005,37.707000000000001,./0.png
12.62,45.93,Gorizia,Pordenone,Friuli - Venezia Giulia,45.930000000000000,12.619999999999999,8,,x,x,,x,x,x,x,x,x,5,54,1925-1996,45.930000000000000,0.374000000000000,109.439999999999998,45.933000000000000,./0.png
12.85,45.92,San Vito al Tagliamento,Pordenone,Friuli - Venezia Giulia,45.920000000000002,12.850000000000000,9,,x,x,x,x,x,x,x,x,x,7,58,1926-1996,44.320000000000000,0.336000000000000,111.260000000000005,44.316000000000003,./0.png
13.02,46.15,San Daniele del Friuli,Udine,Friuli - Venezia Giulia,46.149999999999999,13.020000000000000,8,,,x,x,x,x,x,x,x,x,8,58,1923-1996,50.570000000000000,0.363000000000000,122.239999999999995,50.575000000000003,./0.png
13.16,46.24,Artegna,Udine,Friuli - Venezia Giulia,46.240000000000002,13.160000000000000,7,,,x,,x,x,x,x,x,x,25,25,1971-1996,58.939999999999998,0.342000000000000,146.728000000000009,58.936000000000000,./0.png
13.24,46.23,Ciseriis,Udine,Friuli - Venezia Giulia,46.229999999999997,13.240000000000000,10,x,x,x,x,x,x,x,x,x,x,13,56,1923-1996,55.310000000000002,0.395000000000000,127.956000000000003,55.310000000000002,./0.png
13.12,45.92,Talmassons,Udine,Friuli - Venezia Giulia,45.920000000000002,13.119999999999999,7,,,x,,x,x,x,x,x,x,23,24,1968-1996,47.390000000000001,0.238000000000000,136.195999999999998,47.390000000000001,./0.png
13.32,45.9,Palmanova,Udine,Friuli - Venezia Giulia,45.899999999999999,13.320000000000000,9,x,,x,x,x,x,x,x,x,x,5,60,1936-1996,61.670000000000002,0.201000000000000,186.616000000000014,61.670000000000002,./0.png
13.44,46.1,Cividale del Friuli,Udine,Friuli - Venezia Giulia,46.100000000000001,13.440000000000000,9,,x,x,x,x,x,x,x,x,x,6,64,1926-1996,49.100000000000001,0.348000000000000,121.292000000000002,49.100999999999999,./0.png
13.24,46.07,Udine,Udine,Friuli - Venezia Giulia,46.070000000000000,13.240000000000000,10,x,x,x,x,x,x,x,x,x,x,6,62,1923-1996,52.100000000000001,0.343000000000000,129.532000000000011,52.095999999999997,./0.png
11.2,44.55,Anzola dell'Emilia,Bologna,Emilia - Romagna,44.549999999999997,11.199999999999999,9,,x,x,x,x,x,x,x,x,x,6,37,1935-1973,35.320000000000000,0.305000000000000,92.572000000000003,35.323999999999998,./0.png
11.27,44.57,Calderara di Reno,Bologna,Emilia - Romagna,44.570000000000000,11.270000000000000,7,,,x,x,,x,x,x,x,x,5,35,1937-1972,26.879999999999999,0.316000000000000,69.403999999999996,26.876999999999999,./0.png
11.3,44.48,Bologna San Luca,Bologna,Emilia - Romagna,44.479999999999997,11.300000000000001,8,,,x,x,x,x,x,x,x,x,10,35,1927-1972,30.000000000000000,0.370000000000000,71.843999999999994,30.001999999999999,./0.png
11.3,44.45,Paderno,Bologna,Emilia - Romagna,44.450000000000003,11.300000000000001,5,,,,,,x,x,x,x,x,10,10,1936-1947,36.229999999999997,0.247000000000000,81.551000000000002,36.231000000000002,./0.png
11.35,44.5,Bologna Osservatorio Sez. ldr.,Bologna,Emilia - Romagna,44.500000000000000,11.350000000000000,9,,x,x,x,x,x,x,x,x,x,11,56,1934-1989,31.649999999999999,0.347000000000000,78.239999999999995,31.649999999999999,./0.png
11.35,44.5,Bologna Oss. Universita',Bologna,Emilia - Romagna,44.500000000000000,11.350000000000000,8,,,x,x,x,x,x,x,x,x,7,32,1928-1973,34.450000000000003,0.316000000000000,88.944000000000003,34.445000000000000,./0.png
11.35,44.63,Argelato,Bologna,Emilia - Romagna,44.630000000000003,11.350000000000000,5,,,,,,x,x,x,x,x,20,20,1931-1960,33.420000000000002,0.251000000000000,75.221000000000004,33.418999999999997,./0.png
11.45,44.55,Granarolo dell'Emilia,Bologna,Emilia - Romagna,44.549999999999997,11.449999999999999,6,,,,x,,x,x,x,x,x,8,24,1939-1973,25.170000000000002,0.334000000000000,63.328000000000003,25.167000000000002,./0.png
11.47,44.47,Colunga,Bologna,Emilia - Romagna,44.469999999999999,11.470000000000001,5,,,,,,x,x,x,x,x,6,6,1967-1973,30.520000000000000,0.246000000000000,68.700999999999993,30.521999999999998,./0.png
11.54,44.72,Malalbergo,Bologna,Emilia - Romagna,44.719999999999999,11.539999999999999,8,,,x,x,x,x,x,x,x,x,14,55,1921-1989,28.469999999999999,0.313000000000000,73.840000000000003,28.471000000000000,./0.png
11.97,44.98,Berra,Ferrara,Emilia-Romagna,44.979999999999997,11.970000000000001,8,,,x,x,x,x,x,x,x,x,8,36,1933-1973,30.309999999999999,0.296000000000000,80.388000000000005,30.312999999999999,./0.png
11.49,44.77,Poggio Renatico,Ferrara,Emilia-Romagna,44.770000000000003,11.490000000000000,8,,,x,x,x,x,x,x,x,x,5,26,1938-1973,28.710000000000001,0.326000000000000,73.060000000000002,28.706000000000000,./0.png
11.62,44.83,Ferrara,Ferrara,Emilia-Romagna,44.829999999999998,11.619999999999999,8,,,x,x,x,x,x,x,x,x,13,41,1930-1989,33.039999999999999,0.301000000000000,87.116000000000000,33.039999999999999,./0.png
11.34,44.7,Spinazzino,Ferrara,Emilia-Romagna,44.700000000000003,11.340000000000000,55,,,,,,x,x,x,x,x,7,7,1966-1972,77.109999999999999,0.142000000000000,173.561000000000007,77.108999999999995,./0.png
11.69,44.72,Marrara,Ferrara,Emilia-Romagna,44.719999999999999,11.690000000000000,8,,,x,x,x,x,x,x,x,x,7,31,1938-1973,31.629999999999999,0.315000000000000,81.712000000000003,31.626000000000001,./0.png
11.74,44.72,Montesanto,Ferrara,Emilia-Romagna,44.719999999999999,11.740000000000000,8,,,x,x,x,x,x,x,x,x,5,16,1958-1973,36.210000000000001,0.263000000000000,100.584000000000003,36.213000000000001,./0.png
12.09,44.58,Umana,Ferrara,Emilia-Romagna,44.579999999999998,12.090000000000000,8,,,x,x,x,x,x,x,x,x,5,20,1951-1972,30.030000000000001,0.319000000000000,77.207999999999998,30.029000000000000,./0.png
11.84,44.83,Denore,Ferrara,Emilia-Romagna,44.829999999999998,11.840000000000000,9,,x,x,x,x,x,x,x,x,x,5,44,1923-1973,33.689999999999998,0.298000000000000,89.099999999999994,33.692000000000000,./0.png
12.04,44.22,Forli',Forli'-Cesena,Emilia-Romagna,44.219999999999999,12.039999999999999,8,,,x,x,x,x,x,x,x,x,9,38,1933-1973,30.579999999999998,0.227000000000000,83.340000000000003,30.579999999999998,./0.png
11.97,44.08,Predappio,Forli'-Cesena,Emilia-Romagna,44.079999999999998,11.970000000000001,9,,x,x,x,x,x,x,x,x,x,7,49,1929-1989,32.490000000000002,0.353000000000000,79.719999999999999,32.493000000000002,./0.png
12.13,44.15,Bertinoro,Forli'-Cesena,Emilia-Romagna,44.149999999999999,12.130000000000001,5,,,,,,x,x,x,x,x,10,10,1946-1957,36.240000000000002,0.336000000000000,81.563999999999993,36.237000000000002,./0.png
12.19,44.15,Diegaro,Forli'-Cesena,Emilia-Romagna,44.149999999999999,12.190000000000000,8,,,x,x,x,x,x,x,x,x,5,31,1941-1973,27.489999999999998,0.370000000000000,65.855999999999995,27.492999999999999,./0.png
12.25,44.13,Cesena,Forli'-Cesena,Emilia-Romagna,44.130000000000003,12.250000000000000,9,,x,x,x,x,x,x,x,x,x,8,51,1926-1989,32.320000000000000,0.392000000000000,75.084000000000003,32.317999999999998,./0.png
12.19,43.95,Montecastello,Forli'-Cesena,Emilia-Romagna,43.950000000000003,12.190000000000000,6,,,,x,,x,x,x,x,x,5,13,1930-1943,24.239999999999998,0.387000000000000,56.667999999999999,24.239999999999998,./0.png
10.89,44.78,Carpi,Modena,Emilia-Romagna,44.780000000000001,10.890000000000001,8,,,x,x,x,x,x,x,x,x,5,40,1937-1991,33.009999999999998,0.258000000000000,92.352000000000004,33.014000000000003,./0.png
10.99,44.75,Ponte Bacchello,Modena,Emilia-Romagna,44.750000000000000,10.990000000000000,7,,,x,,x,x,x,x,x,x,5,8,1938-1991,34.649999999999999,0.330000000000000,87.719999999999999,34.649000000000001,./0.png
11.04,44.73,Cognento,Modena,Emilia-Romagna,44.729999999999997,11.039999999999999,5,,,,,,x,x,x,x,x,10,10,1975-1991,27.190000000000001,0.363000000000000,61.210000000000001,27.193999999999999,./0.png
10.94,44.65,Modena - I.S.A.,Modena,Emilia-Romagna,44.649999999999999,10.940000000000000,8,,,x,x,x,x,x,x,x,x,9,38,1938-1990,35.799999999999997,0.285000000000000,96.480000000000004,35.798000000000002,./0.png
11.06,44.66,Solara,Modena,Emilia-Romagna,44.659999999999997,11.060000000000000,7,,,x,,x,x,x,x,x,x,5,9,1983-1991,26.329999999999998,0.295000000000000,69.963999999999999,26.324999999999999,./0.png
10.85,44.57,Formigine (Naviglio),Modena,Emilia-Romagna,44.570000000000000,10.850000000000000,7,,,x,,x,x,x,x,x,x,5,11,1971-1991,26.311000000000000,0.456000000000000,55.963999999999999,26.308000000000000,./0.png
11.01,44.53,Spilamberto,Modena,Emilia-Romagna,44.530000000000001,11.010000000000000,6,,x,,,,x,x,x,x,x,5,6,1930-1986,32.320000000000000,0.391000000000000,75.164000000000001,32.317000000000000,./0.png
10.14,45.02,Zibello,Parma,Emilia-Romagna,45.020000000000003,10.140000000000001,5,,,,,,x,x,x,x,x,10,11,1970-1984,44.520000000000003,0.363000000000000,100.209999999999994,44.521000000000001,./0.png
10.24,45.0,Roccabianca,Parma,Emilia-Romagna,45.000000000000000,10.240000000000000,7,,,x,,x,x,x,x,x,x,6,23,1934-1964,35.149999999999999,0.275000000000000,96.087999999999994,35.146000000000001,./0.png
10.24,44.97,Sissa,Parma,Emilia-Romagna,44.969999999999999,10.240000000000000,6,,,,,x,x,x,x,x,x,6,14,1965-1983,39.170000000000002,0.312000000000000,101.652000000000001,39.164999999999999,./0.png
10.22,44.75,Collecchio,Parma,Emilia-Romagna,44.750000000000000,10.220000000000001,6,,,,,x,x,x,x,x,x,6,9,1982-1991,34.990000000000002,0.387000000000000,81.903999999999996,34.994999999999997,./0.png
10.2,44.7,La Costa di Maiatico,Parma,Emilia-Romagna,44.700000000000003,10.199999999999999,5,,,,,,x,x,x,x,x,11,11,1970-1986,43.200000000000003,0.247000000000000,97.262000000000000,43.210999999999999,./0.png
10.17,44.8,Noceto,Parma,Emilia-Romagna,44.799999999999997,10.170000000000000,6,,,,,x,x,x,x,x,x,5,6,1952-1959,27.629999999999999,0.343000000000000,68.688000000000002,27.628000000000000,./0.png
10.32,44.8,Parma - Oss. Universita',Parma,Emilia-Romagna,44.799999999999997,10.320000000000000,7,,,x,,x,x,x,x,x,x,15,23,1951-1991,32.689999999999998,0.322000000000000,83.640000000000001,32.695000000000000,./0.png
10.4,44.7,Basilicagoiano,Parma,Emilia-Romagna,44.700000000000003,10.400000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1966-1988,30.300000000000001,0.351000000000000,74.495999999999995,30.302000000000000,./0.png
10.42,44.68,Montechiarugolo,Parma,Emilia-Romagna,44.680000000000000,10.420000000000000,7,,,x,,x,x,x,x,x,x,7,28,1931-1964,38.340000000000003,0.256000000000000,107.591999999999999,38.343000000000004,./0.png
10.32,44.81,Parma - Ufficio Idrografico,Parma,Emilia-Romagna,44.810000000000002,10.320000000000000,7,,,x,,x,x,x,x,x,x,9,27,1933-1986,42.310000000000002,0.229000000000000,123.212000000000003,42.308000000000000,./0.png
9.44,45.02,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,45.020000000000003,9.440000000000000,7,,,x,,x,x,x,x,x,x,6,13,1979-1991,36.560000000000002,0.314000000000000,94.623999999999995,36.555000000000000,./0.png
9.5,45.07,Sarmato (Corniola),Piacenza,Emilia-Romagna,45.070000000000000,9.500000000000000,8,,x,x,,x,x,x,x,x,x,8,39,1926-1989,27.399999999999999,0.306000000000000,71.683999999999997,27.399000000000001,./0.png
9.94,45.1,Isola Serafini - Tinazzo,Piacenza,Emilia-Romagna,45.100000000000001,9.940000000000000,8,,x,x,,x,x,x,x,x,x,5,23,1966-1989,33.789999999999999,0.404000000000000,77.188000000000002,33.789999999999999,./0.png
9.4,44.95,Pianello Val Tidone,Piacenza,Emilia-Romagna,44.950000000000003,9.400000000000000,5,,,,,,x,x,x,x,x,6,6,1982-1991,22.370000000000001,0.440000000000000,50.343000000000004,22.366000000000000,./0.png
9.72,45.03,S. Lazzaro Alberoni,Piacenza,Emilia-Romagna,45.030000000000001,9.720000000000001,9,,x,x,x,x,x,x,x,x,x,6,25,1935-1991,33.789999999999999,0.346000000000000,81.555999999999997,33.792999999999999,./0.png
9.59,44.9,Statto,Piacenza,Emilia-Romagna,44.899999999999999,9.590000000000000,6,,,,,x,x,x,x,x,x,8,18,1939-1958,27.870000000000001,0.340000000000000,69.548000000000002,27.872000000000000,./0.png
9.9,44.92,Fiorenzuola d'Arda,Piacenza,Emilia-Romagna,44.920000000000002,9.900000000000000,8,,x,x,,x,x,x,x,x,x,8,30,1927-1989,32.240000000000002,0.370000000000000,77.224000000000004,32.240000000000002,./0.png
12.34,44.2,Cesenatico,Ravenna,Emilia-Romagna,44.200000000000003,12.340000000000000,8,,,x,x,x,x,x,x,x,x,5,16,1921-1972,31.030000000000001,0.299000000000000,81.980000000000004,31.029000000000000,./0.png
12.35,44.27,Cervia,Ravenna,Emilia-Romagna,44.270000000000003,12.350000000000000,8,,,x,x,x,x,x,x,x,x,6,24,1925-1972,32.539999999999999,0.310000000000000,84.671999999999997,32.537999999999997,./0.png
12.27,44.35,Idrovora Fosso Ghiaia,Ravenna,Emilia-Romagna,44.350000000000001,12.270000000000000,7,,,x,x,,x,x,x,x,x,7,21,1939-1973,30.500000000000000,0.281000000000000,82.620000000000005,30.498000000000001,./0.png
11.92,44.42,Lugo di Romagna,Ravenna,Emilia-Romagna,44.420000000000002,11.920000000000000,6,,,,,x,x,x,x,x,x,5,13,1937-1971,37.420000000000002,0.310000000000000,97.459999999999994,37.420999999999999,./0.png
12.2,44.42,Ravenna,Ravenna,Emilia-Romagna,44.420000000000002,12.199999999999999,8,,,x,x,x,x,x,x,x,x,7,32,1942-1975,30.730000000000000,0.358000000000000,74.876000000000005,30.734999999999999,./0.png
12.29,44.48,Marina di Ravenna,Ravenna,Emilia-Romagna,44.479999999999997,12.289999999999999,8,,,x,x,x,x,x,x,x,x,13,47,1938-1989,35.289999999999999,0.351000000000000,86.828000000000003,35.290999999999997,./0.png
12.24,44.38,Classe,Ravenna,Emilia-Romagna,44.380000000000003,12.240000000000000,9,,x,x,x,x,x,x,x,x,x,5,59,1924-1989,32.009999999999998,0.359000000000000,77.855999999999995,32.006999999999998,./0.png
10.54,44.85,Poviglio,Reggio Emilia,Emilia-Romagna,44.850000000000001,10.539999999999999,7,,,x,,x,x,x,x,x,x,10,26,1963-1989,38.119999999999997,0.291000000000000,101.811999999999998,38.119000000000000,./0.png
10.62,44.7,Reggio Emilia Bonifica Parmigiana Moglia,Reggio Emilia,Emilia-Romagna,44.700000000000003,10.619999999999999,8,,x,x,,x,x,x,x,x,x,6,28,1929-1978,31.570000000000000,0.346000000000000,78.144000000000005,31.568000000000001,./0.png
10.64,44.7,Reggio Emilia - Coviolo,Reggio Emilia,Emilia-Romagna,44.700000000000003,10.640000000000001,6,,,,,x,x,x,x,x,x,6,14,1928-1991,40.570000000000000,0.244000000000000,115.727999999999994,40.570999999999998,./0.png
10.67,44.58,Ca' De' Caroli,Reggio Emilia,Emilia-Romagna,44.579999999999998,10.670000000000000,5,,,,,,x,x,x,x,x,8,9,1930-1938,37.109999999999999,0.216000000000000,83.536000000000001,37.113000000000000,./0.png
10.69,44.6,Scandiano (Tresinaro),Reggio Emilia,Emilia-Romagna,44.600000000000001,10.690000000000000,7,,,x,,x,x,x,x,x,x,6,9,1982-1991,40.100000000000001,0.310000000000000,106.760000000000005,40.408999999999999,./0.png
10.72,44.53,Sassuolo,Reggio Emilia,Emilia-Romagna,44.530000000000001,10.720000000000001,7,,,x,,x,x,x,x,x,x,9,26,1928-1985,31.649999999999999,0.330000000000000,80.099999999999994,31.645000000000000,./0.png
12.56,44.06,Rimini,Rimini,Emilia-Romagna,44.060000000000002,12.560000000000000,6,,,,,x,x,x,x,x,x,5,8,1926-1942,28.370000000000001,0.399000000000000,65.244000000000000,28.369000000000000,./0.png
12.57,44.07,Lido di Rimini,Rimini,Emilia-Romagna,44.070000000000000,12.570000000000000,8,,,x,x,x,x,x,x,x,x,8,53,1934-1989,33.149999999999999,0.361000000000000,80.376000000000005,33.152999999999999,./0.png
12.55,43.92,Monte Colombo,Rimini,Emilia-Romagna,43.920000000000002,12.550000000000001,8,,,x,x,x,x,x,x,x,x,9,41,1946-1989,35.520000000000003,0.410000000000000,80.067999999999998,35.323999999999998,./0.png
12.74,43.97,Cattolica,Rimini,Emilia-Romagna,43.969999999999999,12.740000000000000,9,,x,x,x,x,x,x,x,x,x,7,52,1922-1989,34.020000000000003,0.390000000000000,79.227999999999994,34.018000000000001,./0.png
11.71,43.51,Laterina,Arezzo,Toscana,43.509999999999998,11.710000000000001,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,37.430000000000000,0.343000000000000,93.052000000000007,37.429000000000002,./0.png
11.65,43.44,Badia Agnano,Arezzo,Toscana,43.439999999999998,11.650000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,40.189999999999998,0.324000000000000,102.540000000000006,40.194000000000003,./0.png
11.82,43.36,Fontarronco,Arezzo,Toscana,43.359999999999999,11.820000000000000,6,,,,,x,x,x,x,x,x,9,11,1935-1955,27.859999999999999,0.271000000000000,76.488000000000000,27.858000000000001,./0.png
11.89,43.47,Arezzo,Arezzo,Toscana,43.469999999999999,11.890000000000001,10,x,x,x,x,x,x,x,x,x,x,7,72,1924-2003,36.350000000000001,0.282000000000000,98.343999999999994,36.350999999999999,./0.png
11.92,43.34,Castiglion Fiorentino,Arezzo,Toscana,43.340000000000003,11.920000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,30.699999999999999,0.268000000000000,84.695999999999998,30.702000000000002,./0.png
11.99,43.42,Palazzo del Pero,Arezzo,Toscana,43.420000000000002,11.990000000000000,9,,x,x,x,x,x,x,x,x,x,7,27,1927-1997,38.329999999999998,0.266000000000000,106.048000000000002,38.332000000000001,./0.png
12.06,43.54,Anghiari,Arezzo,Toscana,43.539999999999999,12.060000000000000,7,,,x,,x,,x,x,x,x,5,7,1989-1996,30.719999999999999,0.272000000000000,84.287999999999997,30.716000000000001,./0.png
11.33,43.76,Bagno a Ripoli,Firenze,Toscana,43.759999999999998,11.330000000000000,9,,x,x,x,x,x,x,x,x,x,5,44,1938-1983,33.130000000000003,0.288000000000000,88.939999999999998,33.131000000000000,./0.png
11.33,43.73,Antella,Firenze,Toscana,43.729999999999997,11.330000000000000,9,,x,x,x,x,x,x,x,x,x,19,53,1936-1998,33.969999999999999,0.349000000000000,83.792000000000002,33.969999999999999,./0.png
11.26,43.78,Firenze Idrografico,Firenze,Toscana,43.780000000000001,11.260000000000000,10,x,x,x,x,x,x,x,x,x,x,6,50,1923-1983,32.090000000000003,0.318000000000000,82.555999999999997,32.094000000000001,./0.png
11.26,43.78,Firenze Genio Civile,Firenze,Toscana,43.780000000000001,11.260000000000000,9,,x,x,x,x,x,x,x,x,x,6,21,1930-2003,37.939999999999998,0.286000000000000,102.084000000000003,37.942999999999998,./0.png
11.26,43.78,Firenze Ximeniano,Firenze,Toscana,43.780000000000001,11.260000000000000,9,,x,x,x,x,x,x,x,x,x,7,47,1950-1996,36.250000000000000,0.287000000000000,97.391999999999996,36.351999999999997,./0.png
11.23,43.99,Cavallina,Firenze,Toscana,43.990000000000002,11.230000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,35.460000000000001,0.347000000000000,87.623999999999995,35.457000000000001,./0.png
11.28,43.91,Vaglia,Firenze,Toscana,43.909999999999997,11.279999999999999,8,,x,,x,x,x,x,x,x,x,5,7,1991-1997,46.119999999999997,0.375000000000000,109.772000000000006,46.122999999999998,./0.png
11.17,43.87,Calenzano,Firenze,Toscana,43.869999999999997,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,11,31,1965-1998,31.260000000000002,0.348000000000000,77.224000000000004,31.260000000000002,./0.png
11.18,43.81,Case Passerini,Firenze,Toscana,43.810000000000002,11.180000000000000,7,,,x,,x,x,x,x,x,x,6,12,1992-2003,27.620000000000001,0.326000000000000,70.328000000000003,27.617000000000001,./0.png
11.19,43.76,S. Giusto,Firenze,Toscana,43.759999999999998,11.190000000000000,7,,,x,,x,x,x,x,x,x,6,12,1992-2003,32.880000000000003,0.307000000000000,85.879999999999995,32.878000000000000,./0.png
11.24,43.76,Firenze (Museo),Firenze,Toscana,43.759999999999998,11.240000000000000,5,,,,,,x,x,x,x,x,7,7,1941-1952,30.199999999999999,0.310000000000000,67.971000000000004,30.198000000000000,./0.png
11.29,43.81,Fiesole,Firenze,Toscana,43.810000000000002,11.289999999999999,9,,x,x,x,x,x,x,x,x,x,10,57,1941-1998,34.770000000000003,0.301000000000000,91.683999999999997,34.768999999999998,./0.png
10.9,42.85,Tirli,Grosseto,Toscana,42.850000000000001,10.900000000000000,9,,x,x,x,x,x,x,x,x,x,11,30,1934-1998,39.520000000000003,0.394000000000000,91.159999999999997,39.521000000000001,./0.png
11.01,42.9,Lupo,Grosseto,Toscana,42.899999999999999,11.010000000000000,8,,x,,x,x,x,x,x,x,x,12,13,1935-1998,50.170000000000002,0.405000000000000,114.427999999999997,50.171999999999997,./0.png
11.06,42.85,Acquisti,Grosseto,Toscana,42.850000000000001,11.060000000000000,9,,x,x,x,x,x,x,x,x,x,14,51,1936-1996,36.469999999999999,0.358000000000000,88.852000000000004,36.473999999999997,./0.png
11.17,42.87,Batignano,Grosseto,Toscana,42.869999999999997,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,13,53,1932-1996,38.969999999999999,0.315000000000000,100.683999999999997,38.972000000000001,./0.png
11.28,42.88,Campagnatico,Grosseto,Toscana,42.880000000000003,11.279999999999999,9,,x,x,x,x,x,x,x,x,x,6,23,1932-1991,35.140000000000001,0.325000000000000,89.548000000000002,35.143999999999998,./0.png
11.11,42.76,Grosseto,Grosseto,Toscana,42.759999999999998,11.109999999999999,10,x,x,x,x,x,x,x,x,x,x,10,65,1928-1997,39.329999999999998,0.324000000000000,100.436000000000007,39.326000000000001,./0.png
11.17,42.77,Ponte Tura,Grosseto,Toscana,42.770000000000003,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,8,33,1963-1996,35.030000000000001,0.392000000000000,81.328000000000003,35.033000000000001,./0.png
11.18,42.77,Poggio Cavallo,Grosseto,Toscana,42.770000000000003,11.180000000000000,7,,,,x,x,x,x,x,x,x,7,23,1936-1960,40.700000000000003,0.252000000000000,114.804000000000002,40.701999999999998,./0.png
11.14,42.67,Alberese Podere 129,Grosseto,Toscana,42.670000000000002,11.140000000000001,9,,x,x,x,x,x,x,x,x,x,16,52,1937-1996,38.689999999999998,0.352000000000000,95.043999999999997,38.695000000000000,./0.png
11.34,42.69,Scansano,Grosseto,Toscana,42.689999999999998,11.340000000000000,8,,x,,x,x,x,x,x,x,x,9,11,1929-1996,40.509999999999998,0.397000000000000,93.500000000000000,40.512999999999998,./0.png
10.31,43.55,Livorno,Livorno,Toscana,43.549999999999997,10.310000000000000,9,,x,x,x,x,x,x,x,x,x,11,59,1932-1997,46.439999999999998,0.355000000000000,113.524000000000001,46.439999999999998,./0.png
10.32,43.54,Livorno Scuola,Livorno,Toscana,43.539999999999999,10.320000000000000,8,,x,,x,x,x,x,x,x,x,6,6,1995-2000,38.759999999999998,0.427000000000000,85.744000000000000,38.761000000000003,./0.png
10.48,43.41,Rosignano Marittimo (Poggetti),Livorno,Toscana,43.409999999999997,10.480000000000000,8,,x,,x,x,x,x,x,x,x,6,6,1990-1995,40.030000000000001,0.384000000000000,93.975999999999999,40.027000000000001,./0.png
10.46,43.35,Vada (Osservatorio),Livorno,Toscana,43.350000000000001,10.460000000000001,6,,,,,x,x,x,x,x,x,8,10,1932-1941,65.099999999999994,0.187000000000000,200.939999999999998,65.094999999999999,./0.png
10.59,43.9,Segromigno Monte,Lucca,Toscana,43.899999999999999,10.590000000000000,7,,x,x,,,x,x,x,x,x,5,18,1925-1986,35.149999999999999,0.385000000000000,82.420000000000002,35.154000000000003,./0.png
10.52,43.93,Piaggione,Lucca,Toscana,43.930000000000000,10.520000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,63.159999999999997,0.383000000000000,148.599999999999994,63.161000000000001,./0.png
10.49,43.88,Mutigliano,Lucca,Toscana,43.880000000000003,10.490000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,47.759999999999998,0.433000000000000,104.828000000000003,47.764000000000003,./0.png
10.44,43.86,Ponte Guido,Lucca,Toscana,43.859999999999999,10.440000000000000,6,,,,,x,x,x,x,x,x,7,7,1996-2002,71.109999999999999,0.254000000000000,200.116000000000014,71.106999999999999,./0.png
10.51,43.84,Lucca,Lucca,Toscana,43.840000000000003,10.510000000000000,9,,x,x,x,x,x,x,x,x,x,18,73,1932-2008,43.960000000000001,0.396000000000000,102.140000000000001,43.960000000000001,./0.png
10.49,43.82,Pontetetto,Lucca,Toscana,43.820000000000000,10.490000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,52.549999999999997,0.293000000000000,140.099999999999994,52.552000000000000,./0.png
